Name,Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed
Benny,2016-01-19,2523,7088,3.11,18,766,205,43,7,1068,401,18,9,419
Benny,2016-01-20,2927,12077,5.3,13,694,187,13,85,1517,421,40,24,461
Benny,2016-01-21,1879,1674,0.73,1,941,91,0,0,317,375,32,22,407
Benny,2016-01-22,2157,4461,1.96,6,764,193,0,0,670,462,22,9,484
Benny,2016-01-23,2524,10942,4.83,15,706,179,20,53,1116,461,21,14,482
Benny,2016-01-24,2649,10045,4.41,23,665,266,20,5,1253,468,16,11,484
Benny,2016-01-25,2197,5601,2.46,15,824,148,6,21,698,433,8,8,441
Benny,2016-01-26,2569,12045,5.28,31,802,168,27,58,1151,377,8,6,385
Benny,2016-01-27,2836,11771,5.16,13,782,141,14,90,1400,385,21,17,413
Benny,2016-01-28,2284,6664,2.92,14,883,151,6,17,734,360,23,15,383
Benny,2016-01-29,2692,8603,3.77,14,689,187,31,36,1244,407,25,15,432
Benny,2016-01-30,2478,9593,4.21,14,613,163,27,41,1012,507,11,10,519
Benny,2016-01-31,2757,14029,6.15,14,579,238,16,58,1410,539,10,9,549
Benny,2016-02-01,2531,6592,2.89,5,803,245,23,14,1125,348,7,5,355
Benny,2016-02-02,2275,5746,2.52,21,875,113,8,29,719,396,19,11,415
Benny,2016-02-03,2730,9282,4.07,11,791,167,8,72,1313,380,22,11,402
Benny,2016-02-04,2475,7155,3.14,15,801,193,12,20,998,394,20,15,414
Benny,2016-02-05,3114,14518,6.37,23,636,264,50,57,1758,417,16,12,433
Benny,2016-02-06,2572,11588,5.08,40,605,224,16,40,1207,544,11,8,555
Benny,2016-02-07,2112,4003,1.76,11,784,182,0,0,617,451,22,15,474
Benny,2016-02-08,2726,9239,4.05,12,746,201,32,50,1322,392,18,9,411
Benny,2016-02-09,2021,2887,1.27,6,908,142,0,0,481,379,10,8,390
Benny,2016-02-10,2868,11248,4.93,10,678,177,9,68,1439,485,23,11,508
Benny,2016-02-11,2440,7364,3.23,5,829,188,28,19,1010,367,9,8,376
Benny,2016-02-12,3153,15350,6.73,12,747,231,3,93,1819,343,23,13,366
Benny,2016-02-13,2300,7771,3.41,0,660,146,12,39,833,558,25,17,583
Benny,2016-02-14,2379,8930,3.92,14,719,159,11,42,924,490,19,10,509
Benny,2016-02-15,1803,1308,0.57,0,857,70,0,0,248,487,19,10,506
Benny,2016-02-16,2581,8251,3.62,12,805,198,44,17,1146,375,8,5,383
Benny,2016-02-17,2872,11218,4.92,9,756,209,16,58,1467,387,14,10,401
Benny,2016-02-18,2094,3901,1.71,14,906,154,0,0,560,229,38,18,267
Benny,2016-02-19,2298,5066,2.22,7,790,157,18,22,818,436,16,14,453
Benny,2016-02-20,2622,12794,5.61,9,619,200,15,48,1222,515,36,24,558
Benny,2016-02-21,2204,4625,2.03,7,792,216,0,0,743,408,6,4,414
Benny,2016-02-22,2521,7770,3.41,10,752,185,7,33,1081,459,22,12,481
Benny,2016-02-23,2235,5909,2.59,18,852,163,5,23,746,369,28,16,397
Benny,2016-02-24,869,91,0.04,0,338,7,0,0,21,395,25,15,421
Debbe,2015-08-01,1968,3312,1.34,0,1255,185,0,0,552,0,0,0,0
Debbe,2015-08-02,2049,5267,2.13,0,1228,201,9,2,690,0,0,0,0
Debbe,2015-08-03,1970,4448,1.8,0,1254,186,0,0,606,0,0,0,0
Debbe,2015-08-04,2651,13687,5.53,0,1024,360,37,19,1498,0,0,0,0
Debbe,2015-08-05,2170,7383,2.98,0,1214,187,12,27,831,0,0,0,0
Debbe,2015-08-06,2036,4588,1.85,0,1230,210,0,0,658,0,0,0,0
Debbe,2015-08-07,2197,6778,2.74,0,1181,251,8,0,864,0,0,0,0
Debbe,2015-08-08,2294,7806,3.15,0,1122,313,4,1,1028,0,0,0,0
Debbe,2015-08-09,2317,10150,4.25,0,1208,169,16,47,987,0,0,0,0
Debbe,2015-08-10,2100,5380,2.17,0,1200,240,0,0,761,0,0,0,0
Debbe,2015-08-11,2284,8579,3.52,0,1182,222,7,29,954,0,0,0,0
Debbe,2015-08-12,2289,7221,2.92,0,1101,339,0,0,1057,0,0,0,0
Debbe,2015-08-13,2374,10039,4.13,0,1178,224,6,32,1040,0,0,0,0
Debbe,2015-08-14,2331,8802,3.56,0,1153,264,10,13,1015,0,0,0,0
Debbe,2015-08-15,1851,3164,1.28,0,1307,133,0,0,436,0,0,0,0
Debbe,2015-08-16,2249,7427,3,0,1132,292,15,1,993,0,0,0,0
Debbe,2015-08-17,2324,8913,3.64,0,1137,303,0,0,1058,0,0,0,0
Debbe,2015-08-18,2731,15601,6.3,0,1045,313,37,45,1553,0,0,0,0
Debbe,2015-08-19,2373,9358,3.78,0,1128,291,5,16,1099,0,0,0,0
Debbe,2015-08-20,2467,10031,4.05,0,1068,348,22,2,1253,0,0,0,0
Debbe,2015-08-21,3129,22662,9.15,0,958,337,76,69,2045,0,0,0,0
Debbe,2015-08-22,2747,16031,6.52,0,1042,294,44,60,1583,0,0,0,0
Debbe,2015-08-23,2617,15652,6.35,0,1132,187,50,71,1380,0,0,0,0
Debbe,2015-08-24,1641,1208,0.49,0,1386,54,0,0,171,0,0,0,0
Debbe,2015-10-01,1503,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-10-02,1498,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-10-03,1498,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-10-04,1498,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-10-05,2033,4603,1.86,0,1230,210,0,0,667,0,0,0,0
Debbe,2015-10-06,2304,9313,3.76,0,1151,271,3,15,1034,0,0,0,0
Debbe,2015-10-07,2210,7267,2.94,0,1164,263,10,3,914,0,0,0,0
Debbe,2015-10-08,2101,5649,2.28,0,1206,234,0,0,758,0,0,0,0
Debbe,2015-10-09,2477,10124,4.09,0,1050,390,0,0,1288,0,0,0,0
Debbe,2015-10-10,1828,2455,0.99,0,1299,141,0,0,415,0,0,0,0
Debbe,2015-10-11,1908,2971,1.2,0,1239,201,0,0,576,0,0,0,0
Debbe,2015-10-12,2206,6776,2.74,0,1122,297,21,0,984,0,0,0,0
Debbe,2015-10-13,2171,6740,2.73,0,1181,254,4,1,853,0,0,0,0
Debbe,2015-10-14,1913,4464,1.8,0,1285,142,10,3,529,0,0,0,0
Debbe,2015-10-15,2695,12667,5.12,0,927,476,37,0,1655,0,0,0,0
Debbe,2015-10-16,2279,7995,3.26,0,1130,310,0,0,1018,0,0,0,0
Debbe,2015-10-17,2573,9859,3.98,0,931,486,19,4,1551,0,0,0,0
Debbe,2015-10-18,2315,7267,2.94,0,1069,356,7,8,1141,0,0,0,0
Debbe,2015-10-19,2475,9889,3.99,0,1025,401,14,0,1323,0,0,0,0
Debbe,2015-10-20,2052,5097,2.06,0,1232,208,0,0,676,0,0,0,0
Debbe,2015-10-21,2350,9342,3.77,0,1137,267,10,26,1079,0,0,0,0
Debbe,2015-10-22,2649,11932,4.82,0,955,458,27,0,1568,0,0,0,0
Debbe,2015-10-23,2334,8655,3.5,0,1114,310,10,6,1083,0,0,0,0
Debbe,2015-10-24,2293,8357,3.44,0,1152,255,12,21,1009,0,0,0,0
Debbe,2015-10-25,2448,9376,3.79,0,1045,365,17,13,1285,0,0,0,0
Debbe,2015-10-26,2357,9155,3.7,0,1101,312,13,14,1141,0,0,0,0
Debbe,2015-10-27,2108,5580,2.26,0,1195,245,0,0,778,0,0,0,0
Debbe,2015-10-28,2754,13508,5.46,0,921,482,22,15,1722,0,0,0,0
Debbe,2015-10-29,2282,8412,3.4,0,1145,284,6,5,1009,0,0,0,0
Debbe,2015-10-30,2178,6113,2.47,0,1151,289,0,0,899,0,0,0,0
Debbe,2015-11-01,2576,10856,4.4,0,985,418,19,18,1474,0,0,0,0
Debbe,2015-11-02,2573,11570,4.67,0,1024,388,10,18,1415,0,0,0,0
Debbe,2015-11-03,2335,8635,3.49,0,1107,324,5,4,1093,0,0,0,0
Debbe,2015-11-04,2595,11981,4.84,0,990,414,19,17,1493,0,0,0,0
Debbe,2015-11-05,2200,7368,2.98,0,1161,262,17,0,911,0,0,0,0
Debbe,2015-11-06,2218,8063,3.32,0,1179,255,5,1,926,0,0,0,0
Debbe,2015-11-07,2180,7416,3,0,1178,246,8,8,887,0,0,0,0
Debbe,2015-11-08,2475,9568,3.86,0,1008,421,7,4,1353,0,0,0,0
Debbe,2015-11-09,2396,10643,4.3,0,1130,278,12,20,1138,0,0,0,0
Debbe,2015-11-10,2321,9035,3.68,0,1154,270,0,16,1029,0,0,0,0
Debbe,2015-11-11,2422,9240,3.73,0,1028,412,0,0,1293,0,0,0,0
Debbe,2015-11-12,2290,8013,3.27,0,1115,325,0,0,1054,0,0,0,0
Debbe,2015-11-13,2183,6302,2.55,0,1154,286,0,0,894,0,0,0,0
Debbe,2015-11-14,2421,9385,3.79,0,1040,377,18,5,1275,0,0,0,0
Debbe,2015-11-15,2633,12043,4.86,0,960,443,22,15,1569,0,0,0,0
Debbe,2015-11-16,2221,6755,2.73,0,1144,285,9,2,942,0,0,0,0
Debbe,2015-11-17,2353,9493,3.88,0,1139,282,8,11,1077,0,0,0,0
Debbe,2015-11-18,2550,10645,4.33,0,1011,409,2,18,1412,0,0,0,0
Debbe,2015-11-19,2176,7730,3.13,0,1165,247,28,0,919,0,0,0,0
Debbe,2015-11-20,2088,6582,2.66,0,1215,206,11,8,769,0,0,0,0
Debbe,2015-11-21,1488,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-11-22,1488,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-11-23,1488,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-11-24,1499,132,0.05,0,1435,5,0,0,16,0,0,0,0
Debbe,2015-11-25,2148,6645,2.68,0,1178,262,0,0,852,0,0,0,0
Debbe,2015-11-26,2723,14292,5.88,0,977,413,35,15,1631,0,0,0,0
Debbe,2015-11-27,2238,7488,3.03,0,1141,280,19,0,965,0,0,0,0
Debbe,2015-11-28,2613,13146,5.31,0,1037,346,22,35,1456,0,0,0,0
Debbe,2015-11-29,2478,9216,3.73,0,1000,413,26,1,1359,0,0,0,0
Debbe,2015-11-30,2461,9394,3.8,0,1020,420,0,0,1314,0,0,0,0
Debbe,2015-12-01,2379,9041,3.65,0,1090,350,0,0,1151,0,0,0,0
Debbe,2015-12-02,2459,10228,4.14,0,1035,386,19,0,1316,0,0,0,0
Debbe,2015-12-03,2390,10200,4.13,0,1124,286,13,17,1134,0,0,0,0
Debbe,2015-12-04,2460,9444,3.81,0,1008,425,7,0,1341,0,0,0,0
Debbe,2015-12-05,2338,9344,3.77,0,1119,290,26,5,1096,0,0,0,0
Debbe,2015-12-06,2147,7018,2.83,0,1178,262,0,0,866,0,0,0,0
Debbe,2015-12-07,2700,13296,5.47,0,955,461,12,12,1635,0,0,0,0
Debbe,2015-12-08,2418,9327,3.77,0,1053,387,0,0,1239,0,0,0,0
Debbe,2015-12-09,2495,11439,4.71,0,1082,326,13,19,1281,0,0,0,0
Debbe,2015-12-10,2525,9693,3.92,0,542,464,7,0,1442,407,20,10,427
Debbe,2015-12-11,2293,8323,3.37,0,689,303,11,1,1040,423,13,9,436
Debbe,2015-12-12,1868,3073,1.24,0,699,180,0,0,529,528,33,20,561
Debbe,2015-12-13,1487,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-12-14,1487,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-12-15,1487,0,0,0,1440,0,0,0,0,0,0,0,0
Debbe,2015-12-16,2445,11261,4.58,0,1061,330,19,9,1256,0,0,0,0
Debbe,2015-12-17,2542,10798,4.36,0,477,447,6,2,1445,467,62,29,529
Debbe,2015-12-18,2086,5466,2.21,0,775,254,0,0,787,380,31,14,411
Debbe,2015-12-19,2468,10396,4.2,0,567,368,26,2,1315,449,28,11,477
Debbe,2015-12-20,2294,6924,2.8,0,605,371,0,0,1112,417,42,22,459
Debbe,2015-12-21,2300,7390,2.98,0,581,345,8,0,1090,461,24,7,485
Debbe,2015-12-22,2106,5512,2.23,0,719,242,0,0,770,458,47,17,505
Debbe,2015-12-23,2375,10199,4.12,0,1074,341,0,0,1169,0,0,0,0
Debbe,2015-12-24,1895,3066,1.24,0,621,169,0,0,502,563,53,22,620
Debbe,2015-12-25,2091,5120,2.07,0,545,272,0,0,815,505,33,14,538
Debbe,2015-12-26,2548,10002,4.04,0,469,483,15,3,1519,431,39,18,470
Debbe,2015-12-27,2147,7054,2.87,0,694,244,8,4,864,292,5,3,297
Debbe,2015-12-28,2260,7317,2.96,0,508,323,18,0,1050,576,45,21,626
Debbe,2015-12-29,2623,11477,4.64,0,551,479,17,0,1566,370,23,9,393
Debbe,2015-12-30,2547,10814,4.37,0,593,454,14,0,1470,357,22,8,379
Debbe,2015-12-31,2116,5563,2.25,0,722,259,1,0,806,422,36,17,458
Debbe,2016-01-01,1993,5124,2.19,0,799,159,7,14,632,425,35,15,461
Debbe,2016-01-02,2694,13634,5.52,0,572,388,12,43,1573,416,9,5,425
Debbe,2016-01-03,2554,11682,4.72,0,515,372,33,22,1435,450,25,19,476
Debbe,2016-01-04,1554,428,0.17,0,935,32,0,0,90,452,43,14,495
Debbe,2016-01-07,1492,99,0.04,0,1437,3,0,0,9,0,0,0,0
Debbe,2016-01-21,2232,8198,3.31,0,1144,296,0,0,985,0,0,0,0
Debbe,2016-01-22,2301,7547,3.05,0,672,347,0,0,1076,398,23,14,421
Debbe,2016-01-23,1894,2785,1.12,0,866,188,0,0,538,362,20,13,386
Debbe,2016-01-24,2285,6857,2.8,0,581,360,7,4,1112,454,20,9,474
Debbe,2016-01-25,2491,12347,5.06,0,586,314,29,19,1309,449,26,17,475
Debbe,2016-01-26,2364,10030,4.07,0,614,310,11,4,1131,514,17,7,531
Debbe,2016-01-27,2900,17325,7.12,0,908,483,20,29,1899,0,0,0,0
Debbe,2016-01-28,2366,9609,3.88,0,694,312,29,2,1143,387,15,9,402
Debbe,2016-01-29,2089,5971,2.41,0,679,245,0,0,789,465,52,22,517
Debbe,2016-01-30,1817,2783,1.12,0,791,165,0,0,481,452,32,11,484
Debbe,2016-01-31,1483,0,0,0,1440,0,0,0,0,0,0,0,0
Carina,2015-12-26,1408,1757,0.7,3,939,86,0,0,216,353,6,5,359
Carina,2015-12-27,1414,1697,0.67,6,914,86,0,0,219,301,21,12,327
Carina,2015-12-28,2313,16314,6.63,18,834,127,26,41,724,321,12,7,333
Carina,2015-12-29,1662,4669,1.86,12,654,224,0,0,565,383,39,19,423
Carina,2015-12-30,1448,2921,1.16,3,994,92,0,0,262,358,20,11,378
Carina,2015-12-31,1452,2586,1.03,6,1099,99,0,0,270,361,12,8,373
Carina,2016-01-01,1516,3303,1.31,11,949,125,0,0,348,338,28,18,366
Carina,2016-01-02,1555,3509,1.4,10,910,153,0,0,406,284,13,9,297
Carina,2016-01-03,1871,9263,3.81,7,850,173,28,29,780,407,33,11,440
Carina,2016-01-04,1942,9509,3.9,5,893,172,31,32,854,305,5,5,312
Carina,2016-01-05,1687,6190,2.46,14,869,200,0,0,564,339,32,11,371
Carina,2016-01-06,1697,7461,2.97,6,1103,192,0,0,581,0,0,0,0
Carina,2016-01-07,1514,3363,1.34,15,857,130,0,0,341,327,24,12,351
Carina,2016-01-08,1810,9845,4.16,23,651,169,6,36,704,348,10,7,358
Carina,2016-01-09,1616,5109,2.05,11,920,172,0,0,473,326,31,14,357
Carina,2016-01-10,2203,15729,6.26,3,574,452,0,0,1320,317,24,16,341
Carina,2016-01-11,1823,10416,4.17,14,802,188,8,15,708,405,60,23,465
Carina,2016-01-12,2343,16381,6.66,26,505,388,19,39,1442,283,4,4,287
Carina,2016-01-13,1802,9036,3.61,12,704,218,3,19,725,330,19,13,349
Carina,2016-01-14,2444,19200,7.64,39,517,560,0,0,1648,365,21,14,386
Carina,2016-01-15,1772,9029,3.62,26,769,207,0,0,658,372,20,16,392
Carina,2016-01-16,1403,2033,0.81,8,963,65,0,0,186,264,27,12,291
Carina,2016-01-17,1410,1657,0.66,4,1060,67,0,0,199,236,27,13,263
Carina,2016-01-18,2025,11372,4.54,18,723,220,22,33,968,451,35,22,486
Carina,2016-01-19,1991,10699,4.37,13,759,196,24,45,933,364,43,18,407
Carina,2016-01-20,1835,9526,3.81,11,600,248,0,0,762,414,34,23,451
Carina,2016-01-21,2906,25297,10.16,32,517,609,28,40,2207,350,22,14,372
Carina,2016-01-22,1773,8123,3.24,16,783,158,18,16,638,461,24,10,485
Carina,2016-01-23,1974,9704,3.9,11,828,197,34,27,914,332,31,16,363
Carina,2016-01-24,1742,6965,2.84,8,884,165,9,20,631,297,29,19,326
Carina,2016-01-25,1707,7451,2.96,18,863,176,4,7,574,411,10,10,426
Carina,2016-01-26,2151,11734,4.81,26,745,200,31,74,1112,290,7,4,298
Carina,2016-01-27,1796,8989,3.57,15,556,217,7,1,701,386,7,8,404
Carina,2016-01-28,2645,20730,8.24,8,434,649,0,0,1927,374,26,15,400
Carina,2016-01-29,1966,11512,4.63,14,721,249,8,16,909,404,42,21,446
Carina,2016-01-30,1677,6029,2.45,6,940,120,17,17,529,314,32,17,346
Carina,2016-01-31,1819,6942,2.76,14,878,246,0,0,736,286,21,13,307
Carina,2016-02-01,1883,11505,4.71,18,621,180,16,29,786,369,30,22,399
Carina,2016-02-02,1606,4576,1.82,15,716,177,0,0,464,487,33,20,520
Carina,2016-02-03,1658,6834,2.72,21,645,161,0,0,507,437,24,14,461
Carina,2016-02-04,2310,14780,5.88,10,708,498,0,0,1456,314,18,8,332
Carina,2016-02-05,1987,10973,4.42,21,722,200,25,37,924,357,30,20,387
Carina,2016-02-06,2524,18126,7.26,23,535,514,22,21,1723,304,25,15,334
Carina,2016-02-07,2428,16663,6.68,10,538,537,4,10,1612,336,10,5,346
Carina,2016-02-08,1596,5360,2.15,20,806,120,0,0,378,395,17,14,412
Carina,2016-02-09,1827,5908,2.37,14,853,144,7,31,628,330,0,0,330
Carina,2016-02-10,1720,7445,2.99,21,770,195,2,9,609,347,18,8,365
Carina,2016-02-11,2402,17651,7.02,16,631,567,0,0,1619,323,16,12,339
Carina,2016-02-12,2058,12480,5.19,16,779,211,18,42,994,380,12,8,392
Carina,2016-02-13,2720,20595,8.22,10,387,507,11,39,1913,332,15,10,347
Carina,2016-02-14,3170,30194,12.4,21,442,660,33,68,2538,351,26,10,377
Carina,2016-02-15,2296,13616,5.41,6,465,504,0,0,1439,295,19,12,315
Carina,2016-02-16,1880,9752,3.91,26,651,207,12,23,800,454,22,16,483
Carina,2016-02-17,1501,2540,1.01,11,627,134,0,0,341,391,15,11,406
Carina,2016-02-18,2407,16954,6.74,7,653,555,0,0,1610,288,9,6,297
Carina,2016-02-19,1769,8693,3.59,9,776,185,5,4,649,486,22,19,508
Carina,2016-02-20,2228,12873,5.12,3,668,440,0,0,1332,318,14,8,332
Carina,2016-02-21,2442,15493,6.16,7,621,518,0,0,1603,270,8,6,278
Carina,2016-02-22,1964,11228,4.58,25,767,196,6,37,880,426,28,14,454
Carina,2016-02-23,1952,7951,3.27,8,644,202,8,32,854,357,16,9,381
Carina,2016-02-24,1551,8504,3.41,12,604,173,0,0,577,481,21,17,502
Brandon,2014-05-28,1905,46,0.02,0,1433,7,0,0,23,0,0,0,0
Brandon,2014-05-29,2262,3506,1.7,0,1319,72,40,9,530,0,0,0,0
Brandon,2014-05-30,2156,2556,1.24,0,1357,56,18,9,374,0,0,0,0
Brandon,2014-05-31,2343,4342,2.1,0,1295,90,43,12,643,0,0,0,0
Brandon,2014-06-01,2242,3571,1.73,0,1342,59,17,22,480,0,0,0,0
Brandon,2014-06-02,2274,3894,1.89,0,1328,66,27,19,530,0,0,0,0
Brandon,2014-06-03,2132,2177,1.06,0,1361,57,12,10,345,0,0,0,0
Brandon,2014-06-04,2395,5472,2.65,0,1311,71,28,30,674,0,0,0,0
Brandon,2014-06-05,2439,5212,2.53,0,1267,115,35,23,776,0,0,0,0
Brandon,2014-06-06,2144,2252,1.09,0,1351,56,29,4,370,0,0,0,0
Brandon,2014-06-07,2055,1387,0.67,0,1379,40,19,2,245,0,0,0,0
Brandon,2014-06-08,2129,1797,0.87,0,1349,69,20,2,358,0,0,0,0
Brandon,2014-06-09,2141,2322,1.13,0,1359,53,20,8,356,0,0,0,0
Brandon,2014-06-10,2121,1993,0.97,0,1359,54,21,6,337,0,0,0,0
Brandon,2014-06-11,2306,4446,2.15,0,1331,61,23,25,559,0,0,0,0
Brandon,2014-06-12,2442,6191,3,0,1308,65,32,35,724,0,0,0,0
Brandon,2014-06-13,2169,1884,0.91,0,1323,94,22,1,432,0,0,0,0
Brandon,2014-06-14,2083,1470,0.71,0,1365,56,19,0,291,0,0,0,0
Brandon,2014-06-15,2177,2063,1,0,1323,88,28,1,440,0,0,0,0
Brandon,2014-06-16,2225,2854,1.38,0,1320,83,33,4,492,0,0,0,0
Brandon,2014-06-17,2080,1626,0.79,0,1371,46,20,3,280,0,0,0,0
Brandon,2014-06-18,1998,809,0.39,0,1397,33,10,0,164,0,0,0,0
Brandon,2014-06-19,2202,2901,1.41,0,1341,65,23,11,441,0,0,0,0
Brandon,2014-06-20,2086,1682,0.82,0,1367,50,22,1,292,0,0,0,0
Brandon,2014-06-21,2166,2542,1.23,0,1345,60,32,3,400,0,0,0,0
Brandon,2014-06-22,2145,1777,0.86,0,1336,79,25,0,390,0,0,0,0
Brandon,2014-06-23,2150,2382,1.15,0,1349,57,33,1,379,0,0,0,0
Brandon,2014-06-24,2036,1228,0.6,0,1386,37,16,1,216,0,0,0,0
Brandon,2014-06-25,2029,865,0.42,0,1380,49,11,0,217,0,0,0,0
Brandon,2014-06-26,2036,1154,0.56,0,1383,40,17,0,220,0,0,0,0
Brandon,2014-06-27,2168,2411,1.17,0,1342,67,26,5,406,0,0,0,0
Brandon,2014-06-28,2182,2691,1.3,0,1343,65,23,9,419,0,0,0,0
Brandon,2014-06-29,2011,745,0.36,0,1387,43,10,0,190,0,0,0,0
Brandon,2014-06-30,2280,4133,2,0,1329,58,34,19,535,0,0,0,0
Brandon,2014-07-01,2035,1171,0.57,0,1384,42,14,0,218,0,0,0,0
Brandon,2014-07-02,2158,2674,1.3,0,1356,48,27,9,378,0,0,0,0
Brandon,2014-07-03,2251,3522,1.71,0,1329,70,28,13,506,0,0,0,0
Brandon,2014-07-04,2203,2962,1.44,0,1337,61,33,9,447,0,0,0,0
Brandon,2014-07-05,2138,1784,0.86,0,1339,77,24,0,380,0,0,0,0
Brandon,2014-07-06,2108,1546,0.75,0,1350,67,23,0,336,0,0,0,0
Brandon,2014-07-07,2820,10437,5.06,0,1178,108,135,19,1273,0,0,0,0
Brandon,2014-07-08,1998,791,0.38,0,1397,33,10,0,164,0,0,0,0
Brandon,2014-07-09,2048,1174,0.57,0,1377,49,14,0,240,0,0,0,0
Brandon,2014-07-10,2061,1512,0.73,0,1380,37,21,2,249,0,0,0,0
Brandon,2014-07-11,2174,2384,1.16,0,1334,75,28,3,423,0,0,0,0
Brandon,2014-07-12,2234,2554,1.24,0,1308,101,25,6,517,0,0,0,0
Brandon,2014-07-13,1969,459,0.22,0,1406,29,5,0,123,0,0,0,0
Brandon,2014-07-14,2623,7112,3.45,0,1194,137,101,8,1055,0,0,0,0
Brandon,2014-07-15,2483,5845,2.83,0,1249,105,77,9,843,0,0,0,0
Brandon,2014-07-16,2363,4154,2.01,0,1275,114,42,9,688,0,0,0,0
Brandon,2014-07-17,2143,2520,1.22,0,1355,47,38,0,364,0,0,0,0
Brandon,2014-07-18,2314,3864,1.87,0,1298,93,40,9,610,0,0,0,0
Brandon,2014-07-19,2100,1557,0.75,0,1358,60,20,2,317,0,0,0,0
Brandon,2014-07-20,2082,1231,0.6,0,1360,69,8,3,296,0,0,0,0
Brandon,2014-07-21,2101,1626,0.79,0,1359,57,23,1,316,0,0,0,0
Brandon,2014-07-22,2257,3125,1.51,0,1306,86,44,4,542,0,0,0,0
Brandon,2014-07-23,2219,2974,1.44,0,1327,72,34,7,477,0,0,0,0
Brandon,2014-07-24,2289,3933,1.91,0,1310,68,55,7,569,0,0,0,0
Brandon,2014-07-25,2488,5116,2.52,0,1232,142,59,7,870,0,0,0,0
Brandon,2014-07-26,2052,832,0.4,0,1366,67,7,0,258,0,0,0,0
Brandon,2014-07-27,2325,3576,1.73,0,1284,117,27,12,639,0,0,0,0
Brandon,2014-07-28,2268,3461,1.68,0,1309,80,47,4,550,0,0,0,0
Brandon,2014-07-29,2223,2904,1.41,0,1321,81,35,3,488,0,0,0,0
Brandon,2014-07-30,2348,4160,2.02,0,1288,99,39,14,657,0,0,0,0
Brandon,2014-07-31,2271,3766,1.83,0,1320,68,41,11,538,0,0,0,0
Brandon,2014-08-01,2143,2161,1.05,0,1349,63,25,3,372,0,0,0,0
Brandon,2014-08-02,2151,1629,0.79,0,1330,95,12,3,405,0,0,0,0
Brandon,2014-08-03,2117,1975,0.96,0,1359,58,19,4,333,0,0,0,0
Brandon,2014-08-04,2811,10013,4.85,0,1167,119,137,17,1279,0,0,0,0
Brandon,2014-08-05,2399,4966,2.41,0,1271,94,71,4,730,0,0,0,0
Brandon,2014-08-06,2717,8150,3.95,0,1175,149,100,16,1174,0,0,0,0
Brandon,2014-08-07,2481,5355,2.6,0,1231,123,80,6,864,0,0,0,0
Brandon,2014-08-08,2215,2225,1.08,0,1311,109,14,6,494,0,0,0,0
Brandon,2014-08-09,2147,1637,0.79,0,1334,95,6,5,396,0,0,0,0
Brandon,2014-08-10,2425,5639,2.73,0,1283,81,57,19,740,0,0,0,0
Brandon,2014-08-18,2687,8135,3.94,0,1192,130,108,10,1122,0,0,0,0
Brandon,2014-08-19,2644,7062,3.42,0,1190,154,77,19,1082,0,0,0,0
Brandon,2014-08-20,1898,23,0.01,0,1436,4,0,0,13,0,0,0,0
Brandon,2014-08-21,1891,0,0,0,1440,0,0,0,0,0,0,0,0
Brandon,2014-08-22,1891,0,0,0,1440,0,0,0,0,0,0,0,0
Brandon,2014-08-23,1902,53,0.03,0,1435,5,0,0,17,0,0,0,0
Brandon,2014-08-24,2274,3191,1.55,0,1298,100,39,3,569,0,0,0,0
Brandon,2014-08-25,2380,4639,2.25,0,1267,93,80,0,716,0,0,0,0
Brandon,2014-08-26,2385,4234,2.05,0,1258,120,60,2,734,0,0,0,0
Brandon,2014-08-27,2506,5708,2.77,0,1226,130,78,6,896,0,0,0,0
Brandon,2014-08-28,2196,2298,1.11,0,1318,92,30,0,465,0,0,0,0
Brandon,2014-08-29,2404,4705,2.28,0,1270,109,47,14,736,0,0,0,0
Brandon,2014-08-30,2355,4790,2.32,0,1306,79,36,19,640,0,0,0,0
Brandon,2014-08-31,2428,5286,2.56,0,1256,96,87,1,779,0,0,0,0
Brandon,2014-09-01,2042,1271,0.62,0,1388,37,10,5,219,0,0,0,0
Brandon,2014-09-02,2448,6093,2.95,0,1279,71,75,15,768,0,0,0,0
Brandon,2014-09-03,2295,3873,1.88,0,1299,78,62,1,590,0,0,0,0
Brandon,2014-09-04,2123,2165,1.05,0,1361,49,27,3,336,0,0,0,0
Brandon,2014-09-05,2146,2163,1.05,0,1348,62,25,5,376,0,0,0,0
Brandon,2014-09-06,2227,3554,1.72,0,1335,47,57,1,474,0,0,0,0
Brandon,2014-09-07,2395,5208,2.52,0,1275,76,88,1,721,0,0,0,0
Brandon,2014-09-08,2500,6338,3.07,0,1264,96,52,28,840,0,0,0,0
Brandon,2014-09-09,2515,7072,3.43,0,1274,69,71,26,843,0,0,0,0
